R127,C02880_[cyt]+C00005_[cyt]+C00080_[cyt]-->C02139_[cyt]+C00006_[cyt],0,1000,0,0,0
R128,C02880_[cyt]+C00139_[cyt]+2*C00008_[cyt]+2*C00009_[cyt]-->C02139_[cyt]+C00138_[cyt]+2*C00002_[cyt],0,1000,0,0.0005739899,0.0005821327
R129,C02139_[cyt]+C05427_[cyt]-->C05306_[cyt]+C00013_[cyt],0,1000,0,0.0005739899,0.0005821327
R130,C00143_[cyt]+C00005_[cyt]+C00080_[cyt]-->C00440_[cyt]+C00006_[cyt],0,1000,0,0.0034617063,0.0035108149
R131,C00044_[cyt]+C00001_[cyt]-->C04895_[cyt]+C00058_[cyt],0,1000,0,2.63971409432147E-005,2.68E-05
R132,C04895_[cyt]+C00001_[cyt]-->C05925_[cyt]+C00013_[cyt],0,1000,0,2.63971409432147E-005,2.68E-05
R133,C05925_[cyt]+C00001_[cyt]-->C04874_[cyt]+C00009_[cyt],0,1000,0,2.63971409432147E-005,2.68E-05
R134,C04874_[cyt]-->C00266_[cyt]+C01300_[cyt],0,1000,0,2.63971409432147E-005,2.68E-05
R135,C00266_[cyt]+C00003_[cyt]+C00001_[cyt]-->C00160_[cyt]+C00004_[cyt]+C00080_[cyt],0,1000,0,2.63971409432147E-005,2.68E-05
R136,C00002_[cyt]+C01300_[cyt]<==>C00020_[cyt]+C04807_[cyt],-1000,1000,0,0,0
R137,C04807_[cyt]+C00568_[cyt]-->C00013_[cyt]+C00921_[cyt],0,1000,0,0,0
R138,C01300_[cyt]+C00568_[cyt]-->C00921_[cyt]+C00001_[cyt],0,1000,0,2.63971409432147E-005,2.68E-05
R139,C11355_[cyt]-->C00568_[cyt]+C00022_[cyt],0,1000,0,2.63971409432147E-005,2.68E-05
R140,C00251_[cyt]+C00064_[cyt]-->C11355_[cyt]+C00025_[cyt],0,1000,0,2.63971409432147E-005,2.68E-05
R141,C00002_[cyt]+C00921_[cyt]+C00025_[cyt]-->C00008_[cyt]+C00009_[cyt]+C00415_[cyt],0,1000,0,2.63971409432147E-005,2.68E-05
R142,C00002_[cyt]+C00921_[cyt]+C00025_[cyt]-->C00008_[cyt]+C00009_[cyt]+C00415_[cyt],0,1000,0,0,0
R143,C00415_[cyt]+C00005_[cyt]+C00080_[cyt]-->C00101_[cyt]+C00006_[cyt],0,1000,0,2.63971409432147E-005,2.68E-05
R144,C00234_[cyt]+C00001_[cyt]-->C00058_[cyt]+C00101_[cyt],0,1000,0,0,0
R145,C00445_[cyt]+C00001_[cyt]<==>C00234_[cyt]+C00080_[cyt],-1000,1000,0,0.0203969627,0.0116258892
R146,C00143_[cyt]+C00006_[cyt]<==>C00445_[cyt]+C00005_[cyt],-1000,1000,0,0.020403562,0.0206930119
R147,C00002_[cyt]+C00001_[cyt]-->C00008_[cyt]+C00009_[cyt],0.13,0.13,0,0.13,0.13
R148,C00288_[cax]+C00080_[cax]<==>C01353_[cax],-1000,1000,0,1.2136690451,1.2308864468
R149,C00343_[cyt]+C00005_[cyt]+C00080_[cyt]-->C00342_[cyt]+C00006_[cyt],0,1000,0,0,0
R150,C01353_[cax]<==>C00011_[cax]+C00001_[cax],-1000,1000,0,0,0
R151,C01353_[cax]<==>C00011_[cax]+C00001_[cax],-1000,1000,0,1.2136690451,1.2308864468
R152,C00013_[cyt]+C00001_[cyt]-->2*C00009_[cyt],0,1000,0,0,0
R153,1*C00013_[cyt]+1*C00002_[cyt]<==>1*C00008_[cyt]+1*C00536_[cyt],-1000,1000,0,-6.59928523580506E-006,-6.69E-06
R154,1*C00009_[cyt]+1*C00002_[cyt]<==>1*C00008_[cyt]+1*C00013_[cyt],-1000,1000,0,-0.247558846,-0.2510707754
R155,C00005_[cyt]+C00003_[cyt]<==>C00006_[cyt]+C00004_[cyt],-1000,1000,0,-2.1644257651,0
R156,2*C00704_[cyt]+2*C00080_[cyt]-->C00027_[cyt]+C00007_[cyt],0,1000,0,0.0475,0.0475
R157,2*C00027_[cyt]-->C00007_[cyt]+2*C00001_[cyt],0,1000,0,0.0237862961,0.023786811
R158,C00027_[cyt]+2*C00051_[cyt]-->C00127_[cyt]+2*C00001_[cyt],0,1000,0,0,0
R159,C00027_[cyt]+2*C00051_[cyt]-->C00127_[cyt]+2*C00001_[cyt],0,1000,0,0,0
R160,2*C00051_[cyt]+C00006_[cyt]<==>C00127_[cyt]+C00005_[cyt]+C00080_[cyt],-1000,1000,0,0,0
R161,C01342_[cyt]<==>C00014_[cyt]+C00080_[cyt],-1000,1000,0,-0.0003231374,-0.0003277215
R162,1.2759*C00093_[cyt]+1.3302*C05764_[cyt]+0.0774*C16520_[cyt]+0.0034*C04088_[cyt]+0.0635*C01203_[cyt]+0.4236*C16160_[cyt]+0.6315*E17_[cyt]+0.0032*C16161_[cyt]+0.0190*E36_[cyt]-->C00416_MGDG_[cyt]+2.5518*C00229_[cyt],0,1000,0,0.0012971009,0.0013155019
R163,1.2954*C00093_[cyt]+1.3061*C05764_[cyt]+0.0965*C16520_[cyt]+0.0223*C04088_[cyt]+0.0584*C01203_[cyt]+0.3334*C16160_[cyt]+0.7253*E17_[cyt]+0.0095*C16161_[cyt]+0.0393*E36_[cyt]-->C00416_DGDG_[cyt]+2.5908*C00229_[cyt],0,1000,0,0.0009045572,0.0009173895
R164,1.3747*C00093_[cyt]+1.5612*C05764_[cyt]+0.1804*C16520_[cyt]+0.0343*C04088_[cyt]+0.4011*C01203_[cyt]+0.5331*C16160_[cyt]+0.0228*E17_[cyt]+0.0165*C16161_[cyt]-->C00416_SQDG_[cyt]+2.7494*C00229_[cyt],0,1000,0,0.000870423,0.000882771
R165,1.32535*C00093_[cyt]+1.3327*C05764_[cyt]+0.0227*C16520_[cyt]+0.0457*C04088_[cyt]+0.1701*C01203_[cyt]+0.8637*C16160_[cyt]+0.2158*E17_[cyt]*-->C00416_PG_[cyt]+2.6507*C00229_[cyt],0,1000,0,0.0003413423,0.0003461847
R166,C00416_MGDG_[cyt]+C00001_[cyt]-->C00641_MGDG_[cyt]+C00009_[cyt],0,1000,0,0.0012971009,0.0013155019
R167,C00416_DGDG_[cyt]+C00001_[cyt]-->C00641_DGDG_[cyt]+C00009_[cyt],0,1000,0,0.0009045572,0.0009173895
R168,C00416_SQDG_[cyt]+C00001_[cyt]-->C00641_SQDG_[cyt]+C00009_[cyt],0,1000,0,0.000870423,0.000882771
R169,C00002_[cyt]+C00641_MGDG_[cyt]-->C00008_[cyt]+C00416_MGDG_[cyt],0,1000,0,0,0
R170,C00002_[cyt]+C00641_DGDG_[cyt]-->C00008_[cyt]+C00416_DGDG_[cyt],0,1000,0,0,0
R171,C00002_[cyt]+C00641_SQDG_[cyt]-->C00008_[cyt]+C00416_SQDG_[cyt],0,1000,0,0,0
R172,C00063_[cyt]+C00416_PG_[cyt]-->C00013_[cyt]+C00269_PG_[cyt],0,1000,0,0.0003413423,0.0003461847
R173,C00269_PG_[cyt]+C00093_[cyt]-->C00055_[cyt]+C03892_PG_[cyt],0,1000,0,0.0003413423,0.0003461847
R174,C03892_PG_[cyt]+C00001_[cyt]-->C00344_PG_[cyt]+C00009_[cyt],0,1000,0,0.0003413423,0.0003461847
R175,C00029_[cyt]+C00094_[cyt]-->C11521_[cyt]+C00001_[cyt],0,1000,0,0.000870423,0.000882771
R176,C11521_[cyt]+C00641_SQDG_[cyt]-->C13508_SQDG_[cyt]+C00015_[cyt],0,1000,0,0.000870423,0.000882771
R177,C00029_[cyt]+C00641_MGDG_[cyt]-->C00015_[cyt]+C04046_MGDG_[cyt],0,1000,0,0.0012971009,0.0013155019
R178,C00029_[cyt]+C00641_DGDG_[cyt]-->C00015_[cyt]+C04046_DGDG_[cyt],0,1000,0,0.0018091144,0.0018347789
R179,C04046_MGDG_[cyt]<==>C03692_MGDG_[cyt],-1000,1000,0,0.0012971009,0.0013155019
R180,C04046_DGDG_[cyt]<==>C03692_DGDG_[cyt],-1000,1000,0,0.0018091144,0.0018347789
R181,2*C03692_DGDG_[cyt]-->C06037_DGDG_[cyt]+C00641_DGDG_[cyt],0,1000,0,0.0009045572,0.0009173895
R182,C00065_[cyt]+C00024_[cyt]-->C00979_[cyt]+C00010_[cyt],0,1000,0,0.0013353312,0.0013542746
R183,C00979_[cyt]+C00283_[cyt]-->C00097_[cyt]+C00033_[cyt],0,1000,0,0,0.0013542746
R184,C00979_[cyt]+C00283_[cyt]-->C00097_[cyt]+C00033_[cyt],0,1000,0,0.0013353312,0
